scanned_at_utc,event_slug,event_title,neg_risk,leg_count,sum_ask,sum_bid,fee_charge_buy_basket,fee_charge_sell_basket,net_buy_all_yes_per_basket,net_sell_all_yes_per_basket,flagged_side,executable_basket_usd,depth_weighted_net,book_fetch_ok,fee_type,fees_enabled,volume_24h_usd
2026-07-10T16:41:43Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.949,0.755,0.0,0.0,0.051,-0.245,buy_all_yes,101.05,0.001661,True,,False,81090.91
2026-07-10T16:57:41Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.964,0.76,0.0,0.0,0.036,-0.24,buy_all_yes,78.83,5.9e-05,True,,False,81035.36
2026-07-10T16:57:43Z,highest-temperature-in-warsaw-on-july-10-2026,Highest temperature in Warsaw on July 10?,True,11,0.98,,0.006425,,0.013575,,buy_all_yes,0.0,0.0,True,weather_fees,True,41090.02
2026-07-10T17:13:31Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.969,0.774,0.0,0.0,0.031,-0.226,buy_all_yes,73.34,0.005851,True,,False,82543.26
2026-07-10T17:29:19Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.969,0.76,0.0,0.0,0.031,-0.24,buy_all_yes,72.93,0.011414,True,,False,83588.3
2026-07-10T17:45:11Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.959,0.751,0.0,0.0,0.041,-0.249,buy_all_yes,79.42,0.010942,True,,False,83461.26
2026-07-10T18:00:57Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.977,0.766,0.0,0.0,0.023,-0.234,buy_all_yes,29.83,0.005662,True,,False,82523.89
2026-07-10T18:00:58Z,how-many-ships-transit-the-strait-of-hormuz-week-of-july-6-20260703173313706,How many ships transit the Strait of Hormuz week of July 6?,True,5,0.973,0.822,0.0,0.0,0.027,-0.178,buy_all_yes,59.63,0.008431,True,,False,28367.91
2026-07-10T18:16:43Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.971,0.767,0.0,0.0,0.029,-0.233,buy_all_yes,29.72,0.009327,True,,False,82598.33
2026-07-10T18:16:44Z,how-many-ships-transit-the-strait-of-hormuz-week-of-july-6-20260703173313706,How many ships transit the Strait of Hormuz week of July 6?,True,5,0.992,0.792,0.0,0.0,0.008,-0.208,buy_all_yes,0.0,0.0,True,,False,28797.72
2026-07-10T18:32:28Z,highest-temperature-in-sao-paulo-on-july-10-2026,Highest temperature in Sao Paulo on July 10?,True,11,0.957,,0.008955,,0.034045,,buy_all_yes,119.74,0.002161,True,weather_fees,True,29110.99
2026-07-10T18:48:20Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.992,0.789,0.0,0.0,0.008,-0.211,buy_all_yes,19.95,0.002312,True,,False,85107.25
2026-07-11T00:44:54Z,how-many-republican-senate-incumbents-will-not-win-their-primary,How many Republican Senate Incumbents will not win their Primary?,True,6,0.991,,0.004557,,0.004443,,buy_all_yes,51.53,0.004288,True,politics_fees,True,14537.43
2026-07-11T01:52:24Z,how-many-republican-senate-incumbents-will-not-win-their-primary,How many Republican Senate Incumbents will not win their Primary?,True,6,0.982,,0.003681,,0.014319,,buy_all_yes,151.43,0.000838,True,politics_fees,True,14537.43
2026-07-11T02:08:19Z,how-many-republican-senate-incumbents-will-not-win-their-primary,How many Republican Senate Incumbents will not win their Primary?,True,6,0.979,,0.003474,,0.017526,,buy_all_yes,151.08,0.003161,True,politics_fees,True,14537.43
2026-07-11T02:24:06Z,how-many-republican-senate-incumbents-will-not-win-their-primary,How many Republican Senate Incumbents will not win their Primary?,True,6,0.975,,0.003197,,0.021803,,buy_all_yes,150.59,0.006369,True,politics_fees,True,14537.43
2026-07-11T02:40:05Z,how-many-republican-senate-incumbents-will-not-win-their-primary,How many Republican Senate Incumbents will not win their Primary?,True,6,0.975,,0.003197,,0.021803,,buy_all_yes,150.0,0.010277,True,politics_fees,True,14537.43
2026-07-11T02:56:07Z,how-many-republican-senate-incumbents-will-not-win-their-primary,How many Republican Senate Incumbents will not win their Primary?,True,6,0.974,,0.003262,,0.022738,,buy_all_yes,150.3,0.008321,True,politics_fees,True,14589.63
2026-07-11T03:12:04Z,how-many-republican-senate-incumbents-will-not-win-their-primary,How many Republican Senate Incumbents will not win their Primary?,True,6,0.975,,0.003197,,0.021803,,buy_all_yes,150.3,0.008321,True,politics_fees,True,14589.63
2026-07-11T03:27:52Z,how-many-republican-senate-incumbents-will-not-win-their-primary,How many Republican Senate Incumbents will not win their Primary?,True,6,0.975,,0.003197,,0.021803,,buy_all_yes,150.3,0.008321,True,politics_fees,True,14589.63
2026-07-11T03:43:52Z,how-many-republican-senate-incumbents-will-not-win-their-primary,How many Republican Senate Incumbents will not win their Primary?,True,6,0.975,,0.003197,,0.021803,,buy_all_yes,150.3,0.008321,True,politics_fees,True,14662.23
2026-07-11T03:59:41Z,how-many-republican-senate-incumbents-will-not-win-their-primary,How many Republican Senate Incumbents will not win their Primary?,True,6,0.975,,0.003197,,0.021803,,buy_all_yes,150.0,0.010277,True,politics_fees,True,14662.23
2026-07-11T04:15:39Z,how-many-republican-senate-incumbents-will-not-win-their-primary,How many Republican Senate Incumbents will not win their Primary?,True,6,0.975,,0.003197,,0.021803,,buy_all_yes,150.0,0.010277,True,politics_fees,True,14662.23
2026-07-11T04:31:23Z,how-many-republican-senate-incumbents-will-not-win-their-primary,How many Republican Senate Incumbents will not win their Primary?,True,6,0.975,,0.003197,,0.021803,,buy_all_yes,150.0,0.010277,True,politics_fees,True,14662.23
2026-07-11T04:47:13Z,how-many-republican-senate-incumbents-will-not-win-their-primary,How many Republican Senate Incumbents will not win their Primary?,True,6,0.975,,0.003197,,0.021803,,buy_all_yes,150.0,0.010277,True,politics_fees,True,14662.23
2026-07-11T05:03:12Z,how-many-republican-senate-incumbents-will-not-win-their-primary,How many Republican Senate Incumbents will not win their Primary?,True,6,0.975,,0.003197,,0.021803,,buy_all_yes,150.3,0.008321,True,politics_fees,True,14662.23
2026-07-11T05:18:56Z,how-many-republican-senate-incumbents-will-not-win-their-primary,How many Republican Senate Incumbents will not win their Primary?,True,6,0.975,,0.003197,,0.021803,,buy_all_yes,150.0,0.010277,True,politics_fees,True,14662.23
2026-07-11T05:34:29Z,how-many-republican-senate-incumbents-will-not-win-their-primary,How many Republican Senate Incumbents will not win their Primary?,True,6,0.975,,0.003197,,0.021803,,buy_all_yes,150.3,0.008321,True,politics_fees,True,14662.23
2026-07-11T05:50:26Z,how-many-republican-senate-incumbents-will-not-win-their-primary,How many Republican Senate Incumbents will not win their Primary?,True,6,0.975,,0.003197,,0.021803,,buy_all_yes,149.98,0.010411,True,politics_fees,True,14662.23
2026-07-11T06:06:08Z,how-many-republican-senate-incumbents-will-not-win-their-primary,How many Republican Senate Incumbents will not win their Primary?,True,6,0.973,,0.003327,,0.023673,,buy_all_yes,150.63,0.006157,True,politics_fees,True,14662.23
2026-07-11T06:22:03Z,how-many-republican-senate-incumbents-will-not-win-their-primary,How many Republican Senate Incumbents will not win their Primary?,True,6,0.973,,0.003327,,0.023673,,buy_all_yes,149.98,0.010411,True,politics_fees,True,14662.23
2026-07-11T06:38:02Z,how-many-republican-senate-incumbents-will-not-win-their-primary,How many Republican Senate Incumbents will not win their Primary?,True,6,0.973,,0.003327,,0.023673,,buy_all_yes,149.98,0.010411,True,politics_fees,True,14662.23
2026-07-11T06:53:58Z,maduro-prison-time-527,Maduro Prison Time?,True,5,0.994,0.934,0.0,0.0,0.006,-0.066,buy_all_yes,39.97,0.000795,True,,False,22258.02
2026-07-11T06:54:00Z,how-many-republican-senate-incumbents-will-not-win-their-primary,How many Republican Senate Incumbents will not win their Primary?,True,6,0.973,,0.003327,,0.023673,,buy_all_yes,149.98,0.010411,True,politics_fees,True,14662.23
2026-07-11T07:09:40Z,maduro-prison-time-527,Maduro Prison Time?,True,5,0.994,0.935,0.0,0.0,0.006,-0.065,buy_all_yes,39.98,0.00042,True,,False,22258.02
2026-07-11T07:09:42Z,how-many-republican-senate-incumbents-will-not-win-their-primary,How many Republican Senate Incumbents will not win their Primary?,True,6,0.973,,0.003327,,0.023673,,buy_all_yes,167.94,0.000283,True,politics_fees,True,14682.23
2026-07-11T07:51:10Z,maduro-prison-time-527,Maduro Prison Time?,True,5,0.994,0.935,0.0,0.0,0.006,-0.065,buy_all_yes,15.03,0.004497,True,,False,23048.02
2026-07-11T07:51:12Z,how-many-republican-senate-incumbents-will-not-win-their-primary,How many Republican Senate Incumbents will not win their Primary?,True,6,0.97,,0.00352,,0.02648,,buy_all_yes,148.3,0.02151,True,politics_fees,True,14738.55
2026-07-11T08:07:00Z,maduro-prison-time-527,Maduro Prison Time?,True,5,0.984,0.935,0.0,0.0,0.016,-0.065,buy_all_yes,29.92,0.00249,True,,False,24608.02
2026-07-11T08:07:02Z,how-many-republican-senate-incumbents-will-not-win-their-primary,How many Republican Senate Incumbents will not win their Primary?,True,6,0.97,,0.00352,,0.02648,,buy_all_yes,148.3,0.02151,True,politics_fees,True,14738.55
2026-07-11T08:23:17Z,maduro-prison-time-527,Maduro Prison Time?,True,5,0.984,0.935,0.0,0.0,0.016,-0.065,buy_all_yes,32.56,0.00109,True,,False,24608.02
2026-07-11T08:23:19Z,how-many-republican-senate-incumbents-will-not-win-their-primary,How many Republican Senate Incumbents will not win their Primary?,True,6,0.97,,0.00352,,0.02648,,buy_all_yes,148.3,0.02151,True,politics_fees,True,14738.55
2026-07-11T08:39:22Z,maduro-prison-time-527,Maduro Prison Time?,True,5,0.984,0.935,0.0,0.0,0.016,-0.065,buy_all_yes,7.09,0.001324,True,,False,24696.02
2026-07-11T08:39:24Z,how-many-republican-senate-incumbents-will-not-win-their-primary,How many Republican Senate Incumbents will not win their Primary?,True,6,0.97,,0.00352,,0.02648,,buy_all_yes,148.3,0.02151,True,politics_fees,True,14738.55
2026-07-11T08:55:58Z,maduro-prison-time-527,Maduro Prison Time?,True,5,0.984,0.925,0.0,0.0,0.016,-0.075,buy_all_yes,4.98,0.0044,True,,False,24696.02
2026-07-11T08:56:00Z,how-many-republican-senate-incumbents-will-not-win-their-primary,How many Republican Senate Incumbents will not win their Primary?,True,6,0.97,,0.00352,,0.02648,,buy_all_yes,148.3,0.02151,True,politics_fees,True,14738.55
2026-07-11T09:12:04Z,maduro-prison-time-527,Maduro Prison Time?,True,5,0.984,0.925,0.0,0.0,0.016,-0.075,buy_all_yes,4.98,0.0044,True,,False,24696.02
2026-07-11T09:12:07Z,how-many-republican-senate-incumbents-will-not-win-their-primary,How many Republican Senate Incumbents will not win their Primary?,True,6,0.97,,0.00352,,0.02648,,buy_all_yes,148.3,0.02151,True,politics_fees,True,14746.55
2026-07-11T09:28:23Z,maduro-prison-time-527,Maduro Prison Time?,True,5,0.984,0.923,0.0,0.0,0.016,-0.077,buy_all_yes,4.98,0.0044,True,,False,24696.02
2026-07-11T09:28:26Z,how-many-republican-senate-incumbents-will-not-win-their-primary,How many Republican Senate Incumbents will not win their Primary?,True,6,0.97,,0.00352,,0.02648,,buy_all_yes,148.3,0.02151,True,politics_fees,True,14746.55
2026-07-11T09:44:14Z,maduro-prison-time-527,Maduro Prison Time?,True,5,0.984,0.933,0.0,0.0,0.016,-0.067,buy_all_yes,4.98,0.0044,True,,False,24696.02
2026-07-11T09:44:17Z,how-many-republican-senate-incumbents-will-not-win-their-primary,How many Republican Senate Incumbents will not win their Primary?,True,6,0.97,,0.00352,,0.02648,,buy_all_yes,148.3,0.02151,True,politics_fees,True,14746.55
2026-07-11T09:59:32Z,maduro-prison-time-527,Maduro Prison Time?,True,5,0.984,0.933,0.0,0.0,0.016,-0.067,buy_all_yes,2.09,0.006,True,,False,24696.02
2026-07-11T09:59:34Z,how-many-republican-senate-incumbents-will-not-win-their-primary,How many Republican Senate Incumbents will not win their Primary?,True,6,0.968,,0.003649,,0.028351,,buy_all_yes,148.21,0.022125,True,politics_fees,True,14746.55
2026-07-11T10:15:18Z,maduro-prison-time-527,Maduro Prison Time?,True,5,0.994,0.933,0.0,0.0,0.006,-0.067,buy_all_yes,2.09,0.006,True,,False,24696.02
2026-07-11T10:15:21Z,how-many-republican-senate-incumbents-will-not-win-their-primary,How many Republican Senate Incumbents will not win their Primary?,True,6,0.968,,0.003649,,0.028351,,buy_all_yes,148.21,0.022125,True,politics_fees,True,14746.55
2026-07-11T10:31:21Z,maduro-prison-time-527,Maduro Prison Time?,True,5,0.994,0.933,0.0,0.0,0.006,-0.067,buy_all_yes,2.09,0.006,True,,False,24696.02
2026-07-11T10:31:24Z,how-many-republican-senate-incumbents-will-not-win-their-primary,How many Republican Senate Incumbents will not win their Primary?,True,6,0.968,,0.003649,,0.028351,,buy_all_yes,148.21,0.022125,True,politics_fees,True,14746.55
2026-07-11T10:47:16Z,maduro-prison-time-527,Maduro Prison Time?,True,5,0.994,0.933,0.0,0.0,0.006,-0.067,buy_all_yes,2.09,0.006,True,,False,24696.02
2026-07-11T10:47:17Z,how-many-republican-senate-incumbents-will-not-win-their-primary,How many Republican Senate Incumbents will not win their Primary?,True,6,0.968,,0.003649,,0.028351,,buy_all_yes,148.21,0.022125,True,politics_fees,True,14746.55
2026-07-11T11:03:11Z,maduro-prison-time-527,Maduro Prison Time?,True,5,0.994,0.933,0.0,0.0,0.006,-0.067,buy_all_yes,2.09,0.006,True,,False,24696.02
2026-07-11T11:03:12Z,how-many-republican-senate-incumbents-will-not-win-their-primary,How many Republican Senate Incumbents will not win their Primary?,True,6,0.968,,0.003649,,0.028351,,buy_all_yes,490.46,0.007819,True,politics_fees,True,14746.55
2026-07-11T11:19:01Z,maduro-prison-time-527,Maduro Prison Time?,True,5,0.994,0.933,0.0,0.0,0.006,-0.067,buy_all_yes,2.09,0.006,True,,False,24696.02
2026-07-11T11:19:03Z,how-many-republican-senate-incumbents-will-not-win-their-primary,How many Republican Senate Incumbents will not win their Primary?,True,6,0.968,,0.003649,,0.028351,,buy_all_yes,490.45,0.007858,True,politics_fees,True,14746.55
2026-07-11T11:34:54Z,maduro-prison-time-527,Maduro Prison Time?,True,5,0.994,0.933,0.0,0.0,0.006,-0.067,buy_all_yes,2.09,0.006,True,,False,24696.02
2026-07-11T11:34:56Z,how-many-republican-senate-incumbents-will-not-win-their-primary,How many Republican Senate Incumbents will not win their Primary?,True,6,0.971,,0.003456,,0.025544,,buy_all_yes,472.54,0.007614,True,politics_fees,True,14746.55
2026-07-11T11:51:06Z,maduro-prison-time-527,Maduro Prison Time?,True,5,0.994,0.933,0.0,0.0,0.006,-0.067,buy_all_yes,2.09,0.006,True,,False,24696.02
2026-07-11T12:10:14Z,kor-gwa-poh-2026-07-11,Gwangju FC vs. Pohang Steelers FC,True,3,1.007,1.004,0.001139,0.00109,-0.008139,0.00291,sell_all_yes,,,,sports_fees_v2,True,87042.2
2026-07-11T12:11:29Z,maduro-prison-time-527,Maduro Prison Time?,True,5,0.994,0.933,0.0,0.0,0.006,-0.067,buy_all_yes,2.09,0.006,True,,False,24696.02
2026-07-11T12:27:05Z,maduro-prison-time-527,Maduro Prison Time?,True,5,0.994,0.933,0.0,0.0,0.006,-0.067,buy_all_yes,2.09,0.006,True,,False,24696.02
2026-07-11T12:42:43Z,maduro-prison-time-527,Maduro Prison Time?,True,5,0.994,0.933,0.0,0.0,0.006,-0.067,buy_all_yes,2.09,0.006,True,,False,24696.02
2026-07-11T12:58:21Z,maduro-prison-time-527,Maduro Prison Time?,True,5,0.994,0.933,0.0,0.0,0.006,-0.067,buy_all_yes,5.0,0.0002,True,,False,24696.02
2026-07-11T13:13:56Z,maduro-prison-time-527,Maduro Prison Time?,True,5,0.994,0.933,0.0,0.0,0.006,-0.067,buy_all_yes,2.09,0.006,True,,False,24696.02
2026-07-11T13:32:51Z,maduro-prison-time-527,Maduro Prison Time?,True,5,0.994,0.933,0.0,0.0,0.006,-0.067,buy_all_yes,29.92,0.002377,True,,False,24696.02
2026-07-11T13:48:26Z,maduro-prison-time-527,Maduro Prison Time?,True,5,0.994,0.933,0.0,0.0,0.006,-0.067,buy_all_yes,2.09,0.006,True,,False,24696.02
2026-07-11T14:04:03Z,maduro-prison-time-527,Maduro Prison Time?,True,5,0.994,0.926,0.0,0.0,0.006,-0.074,buy_all_yes,5.0,0.0002,True,,False,24746.02
2026-07-11T14:19:37Z,maduro-prison-time-527,Maduro Prison Time?,True,5,0.994,0.926,0.0,0.0,0.006,-0.074,buy_all_yes,5.0,0.0002,True,,False,24746.02
2026-07-11T14:35:11Z,maduro-prison-time-527,Maduro Prison Time?,True,5,0.994,0.936,0.0,0.0,0.006,-0.064,buy_all_yes,5.0,0.0002,True,,False,24746.02
2026-07-11T14:50:45Z,maduro-prison-time-527,Maduro Prison Time?,True,5,0.994,0.936,0.0,0.0,0.006,-0.064,buy_all_yes,5.0,0.0002,True,,False,24746.02
2026-07-11T15:06:20Z,maduro-prison-time-527,Maduro Prison Time?,True,5,0.994,0.936,0.0,0.0,0.006,-0.064,buy_all_yes,5.0,0.0002,True,,False,24746.02
2026-07-11T15:22:17Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.99,,0.0,,0.01,,buy_all_yes,39.99,0.000366,True,,False,103244.3
2026-07-11T15:41:40Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.978,,0.0,,0.022,,buy_all_yes,50.93,8.8e-05,True,,False,89801.82
2026-07-11T15:41:44Z,maduro-prison-time-527,Maduro Prison Time?,True,5,0.994,0.926,0.0,0.0,0.006,-0.074,buy_all_yes,5.0,0.0002,True,,False,24746.02
2026-07-11T16:12:57Z,maduro-prison-time-527,Maduro Prison Time?,True,5,0.994,0.932,0.0,0.0,0.006,-0.068,buy_all_yes,0.0,0.0,True,,False,24846.02
2026-07-11T18:34:47Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.997,,0.0,,0.003,,buy_all_yes,14.97,0.001787,True,,False,69933.04
2026-07-11T18:52:06Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.997,,0.0,,0.003,,buy_all_yes,14.97,0.001787,True,,False,68818.46
2026-07-11T19:08:23Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.989,,0.0,,0.011,,buy_all_yes,69.96,0.000562,True,,False,64556.41
2026-07-11T20:17:23Z,where-will-the-next-next-round-of-us-iran-peace-talks-beptptpt-20260623023740663,Where will the next next round of US-Iran peace talks be...?,True,19,0.994,,0.0,,0.006,,buy_all_yes,0.0,0.0,True,,False,64821.76
