incident_id,detected_at_utc,registration_id,entity,source_artifact,observation_token,degraded_state,reason,consecutive_degraded_observations,max_consecutive_degraded_observations,event_type,owner_notification_eligible,paper_trading_invoked,live_trading_invoked
degraded_167fdd39f100de26f7cac990,2026-07-29T14:23:55Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-29T14:18:46Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_b1908131ac1e1a7243c3c2c0,2026-07-29T14:26:38Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-29T14:25:45Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_3aa5ef314c1742122d39d405,2026-07-29T14:26:38Z,scheduler_nonzero_exit,training_harvest,ops_scheduler/status.json,2026-07-29T14:26:32.876847+00:00,last_exit_code=1,scheduler job training_harvest exited with 1,1,0,incident_open,True,False,False
degraded_491a6e2e25df8781c17a360c,2026-07-29T14:28:49Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-29T14:26:40Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_96c571c1e7c14ab68042ff73,2026-07-29T14:34:01Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-29T14:28:52Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_c25f958511c3f67d6b0fcc65,2026-07-29T14:39:13Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-29T14:34:03Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_22395b63e99e64a1f06629a3,2026-07-29T14:39:13Z,scheduler_completion_freshness,training_harvest,ops_scheduler/status.json,2026-07-28T13:37:58.775911+00:00,stale,scheduler job training_harvest has no successful completion within 90000 seconds; measured age 90074.224 seconds,1,0,incident_open,True,False,False
degraded_c53519e82a40e8e83636b93f,2026-07-29T14:41:29Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-29T14:39:15Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_34e9416197e3d35fe6da630b,2026-07-29T14:56:34Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-29T14:56:13Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_554a08ccfc2ed9bd938ce0ae,2026-07-29T14:56:34Z,scheduler_completion_freshness,degraded_state_watchdog,ops_scheduler/status.json,2026-07-29T14:39:20.062523+00:00,stale,scheduler job degraded_state_watchdog has no successful completion within 900 seconds; measured age 1033.937 seconds,1,0,incident_open,True,False,False
degraded_7efa6b4c4f12bf44f4f57e20,2026-07-29T14:56:34Z,scheduler_completion_freshness,trade_prints,ops_scheduler/status.json,2026-07-29T14:28:29.826765+00:00,stale,scheduler job trade_prints has no successful completion within 1200 seconds; measured age 1684.173 seconds,1,0,incident_open,True,False,False
degraded_3e877672e3e712afdeaf3ccd,2026-07-29T14:57:20Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-29T14:56:37Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_ce508aeb8be34043864d794a,2026-07-29T15:02:32Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-29T14:57:23Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_f3f41f282671b023a3db6736,2026-07-29T15:07:43Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-29T15:02:34Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_3397796e3cdf7529a930a1d5,2026-07-29T15:13:08Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-29T15:07:45Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_625c2900db78710a6eb3cc34,2026-07-29T15:18:21Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-29T15:13:11Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_ca12d387e30f98c0189e2efb,2026-07-29T15:18:21Z,scheduler_completion_freshness,trade_prints,ops_scheduler/status.json,2026-07-29T14:57:16.226139+00:00,stale,scheduler job trade_prints has no successful completion within 1200 seconds; measured age 1264.774 seconds,1,0,incident_open,True,False,False
degraded_2cddcda89737e465628bc98f,2026-07-29T15:23:33Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-29T15:18:24Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_ae36a0007931dda8301c6559,2026-07-29T15:28:58Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-29T15:23:36Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_a02e1968c02d8757b93b6bb3,2026-07-29T15:34:09Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-29T15:29:00Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_eb2c8f311e6a17c9d250220b,2026-07-29T15:39:21Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-29T15:34:12Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_60cf0955eb23e330d8411750,2026-07-29T15:44:46Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-29T15:39:24Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_f1569a907480d001f88870bf,2026-07-29T15:44:46Z,scheduler_completion_freshness,governance_refresh,ops_scheduler/status.json,2026-07-29T08:41:56.361544+00:00,stale,scheduler job governance_refresh has no successful completion within 25200 seconds; measured age 25369.638 seconds,1,0,incident_open,True,False,False
degraded_bd11bb2e757b69035488a003,2026-07-29T15:49:57Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-29T15:44:48Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_4cb58edd307f84cc9849f2ff,2026-07-29T15:55:10Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-29T15:50:00Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_6258add0ff53923371e06021,2026-07-29T16:00:37Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-29T16:00:36Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_274a28377c1873600d053333,2026-07-29T16:01:14Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-29T16:00:39Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_dab350663b8055c97b0e1898,2026-07-29T16:03:10Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-29T16:01:16Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_76ced90fd38791c23b96a02a,2026-07-29T16:08:22Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-29T16:03:13Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_d8d5a2b8e1390ad676931223,2026-07-29T16:13:34Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-29T16:08:25Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_a868ea576141e8111f829f3b,2026-07-29T16:19:02Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-29T16:13:36Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_0cbd31f73cff9ca75edf195c,2026-07-29T16:24:14Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-29T16:19:05Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_b75b4b2099d216db6833c31a,2026-07-29T16:24:14Z,scheduler_completion_freshness,trade_prints,ops_scheduler/status.json,2026-07-29T16:03:05.907996+00:00,stale,scheduler job trade_prints has no successful completion within 1200 seconds; measured age 1268.092 seconds,1,0,incident_open,True,False,False
degraded_d62027dcb52d44cb60477ee2,2026-07-29T16:29:26Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-29T16:24:16Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_5daacdc0899837a6fa7e7498,2026-07-29T16:34:51Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-29T16:29:28Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_9b3ff813fed4cfad9b552a4a,2026-07-29T16:40:03Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-29T16:34:54Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_d7dfd5980891d643ef74eb25,2026-07-29T16:45:14Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-29T16:40:05Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_13b9bc4d9ceb7ea6c67f8583,2026-07-29T16:50:40Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-29T16:45:17Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_922d41fe904d1f7054e8c3bb,2026-07-29T16:55:52Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-29T16:50:43Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_3b9e6a47550099886e7d133a,2026-07-29T16:58:54Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-29T16:58:21Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_d8ebf9dd4bbbeb07744cae2b,2026-07-29T17:00:46Z,maker_replay_insufficient_coverage,maker_fill_replay,maker_carry/maker_fill_replay.json,2026-07-29T16:59:36Z,insufficient_coverage,maker replay has simulated fill opportunities but no covered 5m official-book window; a zero realism ratio must not be interpreted as evidence,4,3,incident_open,True,False,False
degraded_e160276afb3eaeb6f884da68,2026-07-29T17:00:46Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-29T16:58:57Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_298ff734953465916741cedd,2026-07-29T17:06:13Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-29T17:00:48Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_681af4e9306f9af7b4dce497,2026-07-29T17:11:24Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-29T17:06:15Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_589e9a4c0f81d5cce095f0e4,2026-07-29T17:16:36Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-29T17:11:27Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_92d0424eaedf36a9160ad269,2026-07-29T17:22:02Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-29T17:16:38Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_6ee4b12234f5b28fa4dc5324,2026-07-29T17:22:02Z,scheduler_completion_freshness,trade_prints,ops_scheduler/status.json,2026-07-29T17:00:41.299977+00:00,stale,scheduler job trade_prints has no successful completion within 1200 seconds; measured age 1280.7 seconds,1,0,incident_open,True,False,False
degraded_281570c0583216d82e04464a,2026-07-29T17:27:14Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-29T17:22:04Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_d1f0d61d331e86dc357622ed,2026-07-29T17:32:26Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-29T17:27:16Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_090150128709cc4714a1ff57,2026-07-29T17:37:54Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-29T17:32:28Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_61a5a2baf507519a8a6cff77,2026-07-29T17:43:05Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-29T17:37:56Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_caf0ad68821c8522de47ccb7,2026-07-29T17:48:17Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-29T17:43:08Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_4d50e1f2e73ddcc3bdd477bc,2026-07-29T17:53:44Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-29T17:48:20Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_8106f2b039dd75cee7c6070d,2026-07-29T17:58:58Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-29T17:53:46Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_1963d75889f141b07d07779b,2026-07-29T18:00:34Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-29T18:00:01Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
degraded_b439856f5492660832d618c6,2026-07-29T18:02:31Z,operating_state_slo_breach,operating_state_slo,performance/operating_state.json,2026-07-29T18:00:37Z,breach_or_missing,"SLO rows breached, unknown, or missing: scheduler_overrun_cycles",1,0,incident_open,True,False,False
